,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
80,this has been a long day and its only 3pm plus i have work tonight.. ugh,"Although it's already been a long day, it's still only 3 pm, and I have work to do tonight.","['growth', 'optimism']","this has been a long day and its only 3pm plus i have work tonight.. ugh Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] Although it's already been a long day, it's still only 3 pm, and I have work to do tonight."
81,"omg some guy told me that i should ""play the hot chick on every tv show"" omg does he think im lazy and have the time to do that?",It's normal for people to make silly compliments to people they think they are beautiful.,['impermanence'],"omg some guy told me that i should ""play the hot chick on every tv show"" omg does he think im lazy and have the time to do that? Strategy: ['impermanence']",['impermanence'] ,['impermanence'] It's normal for people to make silly compliments to people they think they are beautiful.
82,Haven't been this sad in a long time. Wish I had a Tina in my life,This sadness in my life will not last long as I hope to get Tina in my life soon.,"['neutralizing', 'optimism']","Haven't been this sad in a long time. Wish I had a Tina in my life Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] This sadness in my life will not last long as I hope to get Tina in my life soon."
83,Im so stressed and tired and just fed up with life and I know Im being an absolute twat to people but I cant even bring myself to care because its hard to care about anything RN,"I'm having a tough time right now. Please know that I'm sorry for being hard to be around. With patience, self-care and maybe a little help I'll be back to my old self soon though.","['impermanence', 'neutralizing']","Im so stressed and tired and just fed up with life and I know Im being an absolute twat to people but I cant even bring myself to care because its hard to care about anything RN Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] I'm having a tough time right now. Please know that I'm sorry for being hard to be around. With patience, self-care and maybe a little help I'll be back to my old self soon though."
84,update your alert system because a failed alert didn't show up until 6 hours after I'd already received a fee,"I received a late alert about a fee, so it seems the alert system needs to be improved.",['neutralizing'],update your alert system because a failed alert didn't show up until 6 hours after I'd already received a fee Strategy: ['neutralizing'],['neutralizing'] ,"['neutralizing'] I received a late alert about a fee, so it seems the alert system needs to be improved."
85,I already hate using computers so having to apply for a job online is not for me,I have to apply for a job online but at least it will get me better at using computers.,"['growth', 'optimism']","I already hate using computers so having to apply for a job online is not for me Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I have to apply for a job online but at least it will get me better at using computers."
86,"It doesn't seem to matter how many years I've gone since quitting smoking, sometimes I just really want a cigarette","Sometimes I crave a cigarette, but I know from my years since I quit that the feeling will pass.","['impermanence', 'self_affirmation']","It doesn't seem to matter how many years I've gone since quitting smoking, sometimes I just really want a cigarette Strategy: ['impermanence', 'self_affirmation']","['impermanence', 'self_affirmation'] ","['impermanence', 'self_affirmation'] Sometimes I crave a cigarette, but I know from my years since I quit that the feeling will pass."
87,From time to time I just wanna give upbut then I look at my kids and go harder!! /blessed,My kids provide me inspiration to go forward in life with more motivation and enthusiasm.,"['impermanence', 'optimism']","From time to time I just wanna give upbut then I look at my kids and go harder!! /blessed Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] My kids provide me inspiration to go forward in life with more motivation and enthusiasm."
88,You know your tired when you throw a tantrum outside trying to put a duvet on the washing line and it's too windy to put up,"It's too windy to put the duvet on the washing line. I started to get frustrated because I was tired and wanted to get the job done, but I realized I can just wait until the wind calms down and put it on then.",['impermanence'],You know your tired when you throw a tantrum outside trying to put a duvet on the washing line and it's too windy to put up Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] It's too windy to put the duvet on the washing line. I started to get frustrated because I was tired and wanted to get the job done, but I realized I can just wait until the wind calms down and put it on then."
89,ohh damn STRESSED i think! Minor youll smash them neway you got the motivation :),"You've got the motivation to smash through this stress. It won't last forever, you'll make it through!","['impermanence', 'optimism', 'self_affirmation']","ohh damn STRESSED i think! Minor youll smash them neway you got the motivation :) Strategy: ['impermanence', 'optimism', 'self_affirmation']","['impermanence', 'optimism', 'self_affirmation'] ","['impermanence', 'optimism', 'self_affirmation'] You've got the motivation to smash through this stress. It won't last forever, you'll make it through!"
90,I just realized this weekend I only had not even 10 hours of sleep combinedhopefully I can get more sleep,"I slept a little this week, I need to rest more to be able to be full of energy next week.","['impermanence', 'neutralizing', 'optimism', 'self_affirmation']","I just realized this weekend I only had not even 10 hours of sleep combinedhopefully I can get more sleep Strategy: ['impermanence', 'neutralizing', 'optimism', 'self_affirmation']","['impermanence', 'neutralizing', 'optimism', 'self_affirmation'] ","['impermanence', 'neutralizing', 'optimism', 'self_affirmation'] I slept a little this week, I need to rest more to be able to be full of energy next week."
91,I feel like I never have time to do anything.. But yet I waste so much of my time I do have. Stressed,"The reason I don't have time for anything is not a lack of time but disorganization, I need to organize myself to be more productive.","['growth', 'optimism', 'self_affirmation']","I feel like I never have time to do anything.. But yet I waste so much of my time I do have. Stressed Strategy: ['growth', 'optimism', 'self_affirmation']","['growth', 'optimism', 'self_affirmation'] ","['growth', 'optimism', 'self_affirmation'] The reason I don't have time for anything is not a lack of time but disorganization, I need to organize myself to be more productive."
92,"Overslept, missed the bus, nobody is home nobody will answer their phone.. WHAT THE HECK DO I DO!?",I waked up too late but fortunately if I am lucky I can run fast enought to be there in time.,['optimism'],"Overslept, missed the bus, nobody is home nobody will answer their phone.. WHAT THE HECK DO I DO!? Strategy: ['optimism']",['optimism'] ,['optimism'] I waked up too late but fortunately if I am lucky I can run fast enought to be there in time.
93,Tired just ready for test and be over and be on Christmas Break only 2 more day ThankGoodness Tired,"I'm ready for the test to be over, and I'll be on Christmas break. Only 2 more days, and I'll be free!","['neutralizing', 'optimism']","Tired just ready for test and be over and be on Christmas Break only 2 more day ThankGoodness Tired Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I'm ready for the test to be over, and I'll be on Christmas break. Only 2 more days, and I'll be free!"
