,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
75,I hate being in a bad situation and not being able to do anything about it!,"Bad situations don’t always call for me to do something, it shows me that sometimes I just need to stay calm.","['impermanence', 'neutralizing']","I hate being in a bad situation and not being able to do anything about it! Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] Bad situations don’t always call for me to do something, it shows me that sometimes I just need to stay calm."
76,6 days before we go on holiday and the mini bus has let us down to go to GatwickFANTASTIC!!!! annoyed cba,I will find another mode of transportation.,['neutralizing'],6 days before we go on holiday and the mini bus has let us down to go to GatwickFANTASTIC!!!! annoyed cba Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] I will find another mode of transportation.
77,Seriously been extremely too stressed out here lately! When will I ever get a break from it all? ugh,I have had a lot to contend with recently and have been very brave.,"['growth', 'self_affirmation']","Seriously been extremely too stressed out here lately! When will I ever get a break from it all? ugh Strategy: ['growth', 'self_affirmation']","['growth', 'self_affirmation'] ","['growth', 'self_affirmation'] I have had a lot to contend with recently and have been very brave."
78,"With all this stress on me, Im about to get 2 jobs to keep me from blowing my head off.",I have stress but since I have two jobs they will help me get my mind away from it.,['optimism'],"With all this stress on me, Im about to get 2 jobs to keep me from blowing my head off. Strategy: ['optimism']",['optimism'] ,['optimism'] I have stress but since I have two jobs they will help me get my mind away from it.
79,"Instead of writing my paper, I've now spent an hour trying to figure out how to get to Ithaca","Once I figure out how to get to Ithaca, I will start writing my paper.",['optimism'],"Instead of writing my paper, I've now spent an hour trying to figure out how to get to Ithaca Strategy: ['optimism']",['optimism'] ,"['optimism'] Once I figure out how to get to Ithaca, I will start writing my paper."
80,"sharing the bus with a wasp, trying not to act like a crazy woman  eeeek!!! wasp","Sharing the bus with a wasp, hopefully it will leave me alone if I leave it alone.",['neutralizing'],"sharing the bus with a wasp, trying not to act like a crazy woman  eeeek!!! wasp Strategy: ['neutralizing']",['neutralizing'] ,"['neutralizing'] Sharing the bus with a wasp, hopefully it will leave me alone if I leave it alone."
81,The fact that my mom has been calling me every night to calm me down from school says so much. I've needed it these past few days,I'm really lucky to have such a caring mum who is willing to call me every night when I'm having a hard time.,['thankfulness'],The fact that my mom has been calling me every night to calm me down from school says so much. I've needed it these past few days Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] I'm really lucky to have such a caring mum who is willing to call me every night when I'm having a hard time.
82,One with such a small brain should not be in charge of organising events scaredihavefoegottensomethingvital,"My boss has a lot of responsibility to deal with, and I will be of utility for him as long as I work here!","['growth', 'neutralizing']","One with such a small brain should not be in charge of organising events scaredihavefoegottensomethingvital Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] My boss has a lot of responsibility to deal with, and I will be of utility for him as long as I work here!"
83,Think I'm going to end up seriously ill if I carry on how I am at the moment :-( exhausted,"I am so exhausted, and I hope not to end up getting ill.","['neutralizing', 'optimism']","Think I'm going to end up seriously ill if I carry on how I am at the moment :-( exhausted Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I am so exhausted, and I hope not to end up getting ill."
84,There's always that one that your gonna randomly think about and get pissed or depressed Life,"Sometimes you think about things that get you down, but the same thing happens for things that make us feel good, that's how life works",['neutralizing'],There's always that one that your gonna randomly think about and get pissed or depressed Life Strategy: ['neutralizing'],['neutralizing'] ,"['neutralizing'] Sometimes you think about things that get you down, but the same thing happens for things that make us feel good, that's how life works"
85,Having a psychology major and a paralegal minor might have been the worst decision I ever made,I have really challenged myself doing psychology and law I'll do great.,"['neutralizing', 'optimism']","Having a psychology major and a paralegal minor might have been the worst decision I ever made Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I have really challenged myself doing psychology and law I'll do great."
86,This week has prob been the worst week I have had with school in awhile!,"This week was not the best, but it can get better",['neutralizing'],This week has prob been the worst week I have had with school in awhile! Strategy: ['neutralizing'],['neutralizing'] ,"['neutralizing'] This week was not the best, but it can get better"
87,Finding out I have to write 2 essays due tomorrow in order to be considered for university killme,I have to write 2 essays due tomorrow in order to be considered for university. Time to learn to be more organized.,['growth'],Finding out I have to write 2 essays due tomorrow in order to be considered for university killme Strategy: ['growth'],['growth'] ,['growth'] I have to write 2 essays due tomorrow in order to be considered for university. Time to learn to be more organized.
88,Urgh. Fed up! So much to do and definitely not enough time/energy to do everything :(,"I have a lot to do. So, I'll plan my time, and get some energy to do everything.","['growth', 'impermanence']","Urgh. Fed up! So much to do and definitely not enough time/energy to do everything :( Strategy: ['growth', 'impermanence']","['growth', 'impermanence'] ","['growth', 'impermanence'] I have a lot to do. So, I'll plan my time, and get some energy to do everything."
89,Idk what to believe and the fact that one of my bestfriends are lying to me makes this even harder.,Finding out that your friend is lying to you is a way of life showing you that you are trusting the wrong people! This is liberating!,['growth'],Idk what to believe and the fact that one of my bestfriends are lying to me makes this even harder. Strategy: ['growth'],['growth'] ,['growth'] Finding out that your friend is lying to you is a way of life showing you that you are trusting the wrong people! This is liberating!
90,I realized that I should start getting to work and finish my last few courses.,I realized that I should start getting to work and finish my last few courses. Better later than never.,['thankfulness'],I realized that I should start getting to work and finish my last few courses. Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] I realized that I should start getting to work and finish my last few courses. Better later than never.
