,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
77,"I hate all the millions of packets, papers, and assignments teachers give during finals week.  seriouslywtf","Even though there's a lot of papers handed out, I'm glad they will all help me with the exams.","['growth', 'optimism', 'thankfulness']","I hate all the millions of packets, papers, and assignments teachers give during finals week.  seriouslywtf Strategy: ['growth', 'optimism', 'thankfulness']","['growth', 'optimism', 'thankfulness'] ","['growth', 'optimism', 'thankfulness'] Even though there's a lot of papers handed out, I'm glad they will all help me with the exams."
78,Finally time to watch Game of Thrones! I am not mentally or emotionally prepared for this!!! GameOfThrones GameOfThronesFinale ForTheThrone TheLastEpisode,Finally time to watch Game of Thrones! I am fully prepared for this and quite excited too!,['neutralizing'],Finally time to watch Game of Thrones! I am not mentally or emotionally prepared for this!!! GameOfThrones GameOfThronesFinale ForTheThrone TheLastEpisode Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] Finally time to watch Game of Thrones! I am fully prepared for this and quite excited too!
79,I cannot wait to be off work and priorities met so I can chug down this bottle of Riesling.,I'm looking forward to finishing work and priorities so I can enjoy a bottle of Riesling.,['neutralizing'],I cannot wait to be off work and priorities met so I can chug down this bottle of Riesling. Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] I'm looking forward to finishing work and priorities so I can enjoy a bottle of Riesling.
80,Like why does all my teachers make projects do on the same day imonlyhuman can't spread my self thin,It would be better if my teachers did projects on different days !,['growth'],Like why does all my teachers make projects do on the same day imonlyhuman can't spread my self thin Strategy: ['growth'],['growth'] ,['growth'] It would be better if my teachers did projects on different days !
81,"Haven't been in this in a while, I've been busy! :/ busy and I hate being busy to it makes me !","Haven’t been so busy in a while which I don’t like, so I hope this busy life comes to an end soon.",['impermanence'],"Haven't been in this in a while, I've been busy! :/ busy and I hate being busy to it makes me ! Strategy: ['impermanence']",['impermanence'] ,"['impermanence'] Haven’t been so busy in a while which I don’t like, so I hope this busy life comes to an end soon."
82,"extremely convinced by d insensitivity of this govt towards traffic gridlock, 3mb is on stand still.",I am going to write to my local government about the traffic problem.,"['growth', 'optimism']","extremely convinced by d insensitivity of this govt towards traffic gridlock, 3mb is on stand still. Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I am going to write to my local government about the traffic problem."
83,I'm the idiot who forgets her key to her apartment back at home clutz forget,I should not forget my keys.,['growth'],I'm the idiot who forgets her key to her apartment back at home clutz forget Strategy: ['growth'],['growth'] ,['growth'] I should not forget my keys.
84,Finals weeka slow and stressful death. I thought I could taste summer but nope not even close.,I'm working so hard on my finals I know that this will help me grow and prepare me for my career.,"['growth', 'optimism']","Finals weeka slow and stressful death. I thought I could taste summer but nope not even close. Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I'm working so hard on my finals I know that this will help me grow and prepare me for my career."
85,20 school days left.. And I feel like I have 100 days worth of stuff to do still.  notcool tired,Only 20 school days left to go before the end of the school year!,['impermanence'],20 school days left.. And I feel like I have 100 days worth of stuff to do still.  notcool tired Strategy: ['impermanence'],['impermanence'] ,['impermanence'] Only 20 school days left to go before the end of the school year!
86,Just want all my college work finished now :( - hate written workdance college Anniesland history everything sad annoyed,"As soon as I finish my college work, I know I’ll be free of all burdens.","['impermanence', 'optimism', 'self_affirmation']","Just want all my college work finished now :( - hate written workdance college Anniesland history everything sad annoyed Strategy: ['impermanence', 'optimism', 'self_affirmation']","['impermanence', 'optimism', 'self_affirmation'] ","['impermanence', 'optimism', 'self_affirmation'] As soon as I finish my college work, I know I’ll be free of all burdens."
87,I'm at the tipping point of just breaking down or just going home and watching Frozen,I don't intend to collapse! I'll just go home and watch Frozen.,['neutralizing'],I'm at the tipping point of just breaking down or just going home and watching Frozen Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] I don't intend to collapse! I'll just go home and watch Frozen.
88,In 2 hours ill be taking my second to last final but im not close to being ready nervous,In 2 hours iI will be taking my second to last final and I hope to get ready by that time.,['optimism'],In 2 hours ill be taking my second to last final but im not close to being ready nervous Strategy: ['optimism'],['optimism'] ,['optimism'] In 2 hours iI will be taking my second to last final and I hope to get ready by that time.
89,Today is one of those days that require a large glass of wine and chocolate! annoyed,I can't wait to sit back and have a lovely glass of wine and chocolate after an annoying day.,"['neutralizing', 'thankfulness']","Today is one of those days that require a large glass of wine and chocolate! annoyed Strategy: ['neutralizing', 'thankfulness']","['neutralizing', 'thankfulness'] ","['neutralizing', 'thankfulness'] I can't wait to sit back and have a lovely glass of wine and chocolate after an annoying day."
90,Revision. Absolutely hate physics! I don't understand why I need to learn 'The Life cycle of a Star' I DONT NEED THIS IN LIFE. .,Physics is not my favorite subject as it is not necessary to learn “The Life cycle of a Star' to lead a normal life.,['neutralizing'],Revision. Absolutely hate physics! I don't understand why I need to learn 'The Life cycle of a Star' I DONT NEED THIS IN LIFE. . Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] Physics is not my favorite subject as it is not necessary to learn “The Life cycle of a Star' to lead a normal life.
91,I'm tired of my son having these seizuresand sick of the doctors telling me it's NORMAL!!! irritated annoyed,"Dealing with my son's sickness can be overwhelming, but I'm grateful for being able to look after him.","['self_affirmation', 'thankfulness']","I'm tired of my son having these seizuresand sick of the doctors telling me it's NORMAL!!! irritated annoyed Strategy: ['self_affirmation', 'thankfulness']","['self_affirmation', 'thankfulness'] ","['self_affirmation', 'thankfulness'] Dealing with my son's sickness can be overwhelming, but I'm grateful for being able to look after him."
